cell_id,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,latent_64
cell_0031,0.25945234,-0.12040146,-0.059670255,0.1888103,0.007936411,-0.114577845,-0.15619497,0.103416,-0.14357868,0.087624,0.15773307,-0.058224168,-0.15923658,0.051002026,0.18829712,0.14069024,0.1063483,-0.04529554,-0.031646486,0.2417522,-0.084877245,0.16951337,-0.084153876,0.10376268,0.0253624,-0.08871487,-0.21070325,-0.22387166,0.07452095,0.04714811,0.09296732,0.16160147,0.054724418,0.07364467,-0.07146605,0.15989615,-0.105226345,0.0635034,-0.17232105,0.076205015,0.0040388354,0.041707493,0.11614359,-0.09939986,-0.16718525,0.08116136,0.07789389,-0.037293956,0.19356968,0.072183475,0.028333602,-0.023829453,0.09631673,-0.19756907,0.18991667,-0.23878387,0.11163625,0.03927358,-0.041742194,0.0390473,-0.12602201,0.11100674,-0.124216475,0.12487764
cell_0032,0.20838556,-0.03734044,-0.09101076,0.15083,0.1088745,-0.1929756,-0.11902902,0.08918263,-0.10161502,-0.0106163295,0.085485004,-0.008402479,-0.14353594,0.05424074,0.17351735,0.21182168,0.16087924,0.014542861,0.119554445,0.12289891,-0.057623897,0.2777488,-0.12050798,0.15555239,0.019001849,-0.14395158,-0.04382954,-0.15734501,0.010502681,0.055227272,0.054216236,0.17619874,0.07590955,0.08329638,-0.019748472,0.24307986,-0.07075701,0.048081968,-0.12718487,0.12918255,0.14478418,0.031355005,0.17135565,-0.06038738,-0.09220629,0.021871025,0.102550626,-0.09493446,0.1548251,0.050600436,0.05629729,-0.075708374,0.029798936,-0.20495489,0.24290869,-0.2371796,0.16290762,0.021496078,-0.078320324,0.0162841,-0.04236996,0.11610996,-0.04037684,0.1931206
cell_0033,0.20358796,-0.15045018,-0.08965686,0.118669115,-0.014524414,-0.14705272,-0.1691644,-0.003794845,-0.15825698,0.1254638,0.057214115,-0.16707668,-0.12993917,0.05089023,0.19866104,0.08984023,0.11913346,-0.07599364,-0.002258471,0.2707495,-0.053672638,0.19504666,-0.08586306,0.058475394,0.051457603,-0.035639033,-0.13722454,-0.23439078,-0.030995043,-0.042707738,-0.079987824,0.18865453,0.06506801,0.07627093,-0.054495633,0.13719966,-0.10153334,0.099268645,-0.24657595,0.12757386,0.10846899,0.029059624,0.08266762,-0.13313363,-0.14557216,-0.052157108,0.08903257,-0.095745884,0.14270663,-0.004838891,0.029171586,-0.07506494,0.029207159,-0.22611892,0.23181094,-0.20563348,0.17931624,0.067216724,-0.06260722,0.047949474,-0.104221925,0.079008125,-0.057855632,0.10681827
cell_0034,0.16254047,-0.11330469,-0.10006081,0.1530848,0.06048201,-0.11202173,-0.13056344,0.12014255,-0.11472207,0.021741485,0.20259339,-0.099773645,-0.1667453,0.028336214,0.24232055,0.1889169,0.08841345,-0.023777835,-0.10263338,0.15032683,-0.03462184,0.12641713,-0.08614414,0.07410829,0.08247859,-0.07221179,-0.1181248,-0.2749186,0.050677434,0.010282145,0.07609545,0.16295741,0.053941887,-0.037029248,-0.03000525,0.15771687,-0.15798728,0.06796351,-0.116259776,0.043475486,0.059946157,0.06137627,0.12463708,-0.18187001,-0.16254577,0.11768731,0.15195766,-0.050002992,0.2050625,0.06807398,0.08423498,-0.028292032,0.09715394,-0.22379397,0.17701389,-0.21860461,0.12284326,0.011618088,-0.17922191,0.0115072485,-0.12588422,0.15548657,-0.05394867,0.05717288
cell_0035,0.19724947,-0.1219488,-0.13255398,0.16677865,-0.023631673,-0.16122843,-0.13515617,0.15386286,-0.104789495,0.04174777,0.13463412,-0.106251344,-0.14981417,0.0133568905,0.23105882,0.15696935,0.05367313,-0.030737076,-0.024797156,0.22673005,-0.06653712,0.19346154,-0.077684775,0.05572052,0.084129,-0.08926174,-0.11917213,-0.17371604,0.036959194,0.13390432,-0.051815335,0.23383093,0.01379851,0.039131165,0.036243763,0.17594273,-0.08702168,0.14329754,-0.15148576,0.13477048,0.13951541,-0.026553148,0.12370093,-0.12043508,-0.09542728,0.04325503,0.09715602,0.029309472,0.16625941,0.00445066,-0.0036639897,-0.0003365079,0.107111745,-0.16535337,0.23403715,-0.23889957,0.20151712,0.11328716,-0.057150155,0.06500607,-0.081832334,0.047039077,-0.045921367,0.14790958
cell_0036,0.11619024,-0.12903795,-0.08750888,0.22790787,0.012524192,-0.06755598,-0.24650592,0.12091449,-0.10761038,0.055313,0.1736708,-0.06709678,-0.028055489,0.013953619,0.18468037,0.14253432,0.043287367,-0.12789842,-0.114134975,0.24181215,-0.011786367,0.21636607,-0.024209632,0.13155036,0.012294332,-0.014337067,-0.080607474,-0.22993462,-0.029073732,0.07412264,0.0057761674,0.15892768,-0.0018320454,0.11205654,-0.07841488,0.15964107,-0.1694882,0.038369697,-0.10817492,0.09964475,0.11989268,0.0054179574,0.09308394,-0.16165182,-0.20784467,0.051131297,0.13338356,0.003015323,0.10476252,0.069737524,0.099588685,-0.0756643,0.04022365,-0.25199887,0.22355035,-0.1646382,0.24170439,0.11364859,-0.085279845,0.029004818,-0.06971815,0.06770195,-0.070808046,0.05544602
cell_0037,0.041591305,-0.15204945,-0.04816776,0.1963951,-0.041913174,-0.034846887,-0.00083127496,0.11085594,-0.11744563,0.13081308,0.11330474,-0.13029894,-0.07334276,0.08204711,0.3293957,0.12477618,0.042526096,-0.117153995,-0.03813342,0.26833886,-0.06303777,0.2190208,-0.056665283,0.08680574,0.07048629,-0.02674251,-0.1865435,-0.23777267,0.038056843,0.034460843,-0.041929528,0.20996471,0.014552803,0.067059346,-0.064205416,0.11296684,-0.053753346,0.10052407,-0.20889589,0.09477421,0.105249554,0.10487706,0.14916988,-0.14246048,-0.14321086,-0.0060226666,0.013049764,-0.012203925,0.16553614,0.11329118,0.07372947,0.039520632,0.119241565,-0.22495796,0.16011325,-0.17049026,0.08373638,0.08843465,-0.16914445,0.047628444,-0.08313366,0.1394561,-0.09440721,0.0668993
cell_0038,0.13002776,-0.19082779,-0.0447312,0.06745644,0.047112327,-0.1569912,-0.18044257,0.044160467,-0.029984048,0.015021289,0.15723602,-0.05779121,-0.10420766,-0.017798873,0.19226632,0.05317941,0.07794779,0.022410816,-0.16157095,0.3209002,-0.14122881,0.20433275,0.08863289,0.12523149,0.08303593,-0.07660108,-0.14831392,-0.16873261,0.07322752,0.12295601,-0.091559045,0.16183706,-0.0017755021,0.17734732,-0.07413116,0.12909977,-0.04731233,0.090767615,-0.03920755,0.14538868,-0.013790177,-0.087912716,0.11953886,-0.12802136,-0.17060271,-0.01793063,0.06783714,0.036222465,0.17313722,0.013671441,-0.034194116,-0.017763393,0.02439747,-0.18190481,0.23559463,-0.21415707,0.17868541,0.16069038,0.0032978868,0.12567903,-0.044439673,-0.011124881,-0.23709054,-0.011640137
cell_0039,0.17203371,-0.13608435,-0.08108904,0.19297425,0.044661824,-0.12043038,-0.061447885,0.1342208,-0.122695714,0.15145804,0.10664996,-0.1044967,-0.08313586,0.10200689,0.24422908,0.10669091,0.12633878,-0.09807586,-0.031034505,0.25425616,-0.07232693,0.19224472,-0.08932341,-0.017337965,-0.022264864,-0.07070894,-0.13580543,-0.2338149,0.07728798,0.0119332,-0.0662334,0.16549855,-0.024304727,0.055224612,-0.07884218,0.09444802,-0.045902733,0.0836402,-0.18439661,0.16715264,0.09235786,0.10249497,0.16157746,-0.11903251,-0.095805876,-0.0704631,0.038869567,0.057076927,0.14426166,0.12467134,0.031794295,0.0029052317,0.09886275,-0.24825807,0.24826057,-0.19026265,0.14884153,0.1449976,-0.06671317,0.09880861,-0.07378464,0.08341931,-0.11574066,0.071685806
cell_0040,0.21870857,-0.044778697,-0.028108573,0.206878,0.15322365,-0.098788485,-0.10348669,0.08033035,-0.13747142,0.018456928,0.21301948,-0.051443268,-0.12013528,0.04850782,0.1673329,0.17065123,0.19543336,-0.08148059,0.01810233,0.1412312,-0.03320168,0.17343593,-0.09570003,0.085926674,0.076625876,-0.0510167,-0.17684878,-0.22020373,0.09225892,-0.08676373,0.029309524,0.11521533,0.06894761,-0.0030538668,-0.044837385,0.21020414,-0.13848348,-0.0063680266,-0.12394658,0.037483748,0.07074262,0.07347411,0.23945044,-0.09121671,-0.13664316,0.037623204,0.08294975,-0.06401245,0.13436237,0.026496142,0.05838162,-0.09304787,0.1282273,-0.19621396,0.26728207,-0.21349436,0.018363666,-0.06898646,-0.18318906,-0.08980962,-0.091946766,0.1659372,-0.04775714,0.04376209
cell_0041,0.22237085,-0.07925016,-0.08539672,0.1981228,0.08859992,-0.08916546,-0.107197925,0.07575541,-0.16734377,-0.014620613,0.2319617,-0.02192885,-0.112542555,0.022943582,0.20776364,0.19789372,0.120519385,-0.054307595,-0.026456617,0.24074225,-0.06305666,0.18699175,-0.05704422,0.0821546,0.036484685,-0.067384504,-0.1715203,-0.20763083,0.022287836,-0.051655218,0.10193074,0.18888661,0.03312555,0.06863079,-0.06758938,0.1333113,-0.13984679,0.07067188,-0.18276247,0.055649523,0.08295167,0.053223565,0.0912462,-0.10456829,-0.18188791,0.043016598,0.10058415,-0.040102974,0.1932408,0.008747624,0.08492966,-0.092931606,0.13469215,-0.17096116,0.15072602,-0.2142725,0.13399415,-0.07728475,-0.07904958,-0.007873356,-0.1303595,0.21223632,-0.06489459,0.058064666
cell_0042,0.2119517,-0.119633935,-0.10150235,0.11044326,0.041398685,-0.16496699,-0.15964143,0.051763475,-0.05280473,0.041120876,0.11948074,-0.048938062,-0.094253235,0.02632819,0.22308017,0.16086112,0.16815765,-0.029782388,0.03609632,0.20622271,-0.088992395,0.19825597,-0.05453592,0.19795528,0.047150586,-0.03839048,-0.15206732,-0.1816054,0.04173566,0.0050091934,0.06132239,0.18180524,0.048686445,0.051286135,0.0075414814,0.17652777,-0.13063085,0.08044634,-0.20403965,0.04184827,0.11527443,0.071395904,0.19136614,-0.063774996,-0.18563855,0.049663153,0.10217014,-0.12071026,0.15631959,-0.021898387,0.12694493,-0.04886077,0.0069167446,-0.15434997,0.29180723,-0.24299693,0.1538673,0.05126866,-0.037479073,0.023740701,-0.0880278,0.09368832,-0.11311848,0.028409863
cell_0043,0.22338805,-0.12772778,-0.04785006,0.059719384,0.09204527,-0.09041342,-0.20314333,0.070403494,-0.07354122,0.083632104,0.23162584,-0.07597346,-0.10133055,-0.06324662,0.23325463,0.117388286,0.12610689,0.040455747,-0.15128964,0.22796354,-0.079178825,0.15707906,-0.027791565,0.04258702,0.15393874,-0.10290678,-0.17136388,-0.30862388,0.1064738,-0.001280988,0.02036534,0.10497655,0.019879123,0.008694449,-0.009524632,0.22908115,-0.085922316,0.076498635,-0.08790154,0.11272578,0.06631154,-0.04386899,0.18236022,-0.14764139,-0.1588137,0.0004896962,0.0615281,-0.011960445,0.13612078,0.01358922,-0.0047625345,-0.026285786,0.062141646,-0.21417522,0.2500546,-0.15721138,0.14881557,-0.01164244,-0.09724948,0.015701342,-0.09429532,0.057366878,-0.13079849,0.0909057
cell_0044,0.20421433,-0.091380075,-0.08079766,0.073640056,0.1571194,-0.1831005,-0.18456984,0.06121566,-0.20236887,0.013971744,0.18327789,-0.098559685,-0.078810714,0.021469282,0.11999471,0.15487726,0.17468305,-0.049952544,-0.021003561,0.14738177,-0.0351869,0.19664814,-0.08757355,0.11651043,0.10279718,-0.09661054,-0.15178552,-0.23224029,0.009735899,-0.122374825,0.0020758952,0.10774959,0.041361187,-0.01772815,-0.08486053,0.18835418,-0.15283993,0.016148426,-0.111182675,0.010271694,0.13369416,0.09648597,0.22057961,-0.05784616,-0.142236,-0.008096269,0.1031068,-0.11809736,0.1965498,-0.025526067,0.07330068,-0.12217187,0.04682851,-0.22988881,0.17851166,-0.20085315,0.14505908,-0.042550787,-0.07163936,-0.06744711,-0.09786915,0.15311089,-0.059073694,0.108836055
cell_0045,0.16124974,-0.15350062,-0.12494182,0.090532936,0.09129493,-0.14974204,-0.14662209,0.026317364,-0.13228214,-0.12920628,0.19230455,-0.0083222035,-0.15244706,0.058978144,0.18238753,0.15748174,0.14242992,0.0051233596,-0.026437987,0.1941501,-0.086698934,0.23984125,-0.12030017,0.15425599,0.024876952,-0.123152085,-0.013783198,-0.2496013,0.0005964881,0.005090592,0.10061628,0.15891518,0.07748306,0.0111911185,-0.013815317,0.13542357,-0.15999809,0.024808185,-0.07852464,0.011691292,0.0740303,0.0314863,0.19952577,-0.08466318,-0.19840606,0.0999237,0.098139174,-0.10956914,0.17937979,0.024169432,0.056389898,-0.053115718,0.035030995,-0.09708984,0.23476894,-0.24413739,0.18920556,-0.110189214,-0.046978325,-0.052850828,-0.033417564,0.19710365,-0.046897486,0.033241704
cell_0046,0.058239605,-0.11526753,-0.06453672,-0.021963872,0.08877487,-0.064278014,-0.1501571,0.13795641,-0.11627558,0.08893141,0.118367255,-0.12588747,-0.03310592,-0.067132,0.21752617,0.09486665,0.16133156,0.076545365,-0.003477692,0.13739836,-0.062350158,0.20352453,-0.03882119,0.17026977,0.1480471,-0.058272347,-0.050192155,-0.20503812,0.049561404,0.007605447,0.10539278,0.19557191,0.039357007,-0.021663733,0.0009956943,0.18231797,-0.0696583,0.15917154,-0.15383281,0.023801485,0.11010486,0.020205488,0.23604704,-0.14492217,-0.14735915,-0.024552729,0.047662195,-0.034643676,0.22188593,0.0368235,0.094721735,-0.0106187975,0.021041065,-0.2507689,0.29463392,-0.23615067,0.09206606,0.13747163,0.011452964,0.0843122,-0.12663531,0.094375156,-0.18257451,-0.01888065
cell_0047,0.23953421,-0.08508052,-0.08142444,0.2014628,0.066088244,-0.12177895,-0.13886486,0.07338293,-0.1466325,0.009893534,0.13294072,-0.06468915,-0.13145271,-0.009049855,0.20694356,0.12069564,0.104876325,-0.046463992,0.012650445,0.17816868,-0.06071654,0.15947598,-0.09983584,0.11527442,0.07191899,-0.081787124,-0.21994156,-0.14298992,0.033266358,-0.010127099,0.112514205,0.15861022,0.040415592,0.060462978,-0.087530464,0.25399977,-0.09812712,0.10909787,-0.12973069,0.026745373,0.03110589,0.13862419,0.19806325,-0.056558404,-0.14948396,0.012322052,0.06585321,-0.07149388,0.13782288,0.027449014,0.027718684,-0.041084297,0.12604618,-0.16023132,0.05239991,-0.2873988,0.22029392,0.0125148585,-0.15998222,-0.0040628896,-0.15770227,0.17663085,-0.049688045,0.12609524
cell_0048,0.13504279,-0.07656177,-0.08603482,0.078897394,0.1113387,-0.12077018,-0.21389653,0.016617004,-0.11524395,0.037942633,0.16052306,-0.09694743,-0.12666173,-0.0009986686,0.18013161,0.15788561,0.15147279,0.044357527,-0.062356293,0.26467535,-0.041098233,0.24330385,-0.050034236,0.07607899,0.1532873,-0.07020021,-0.1538979,-0.2527495,0.026057912,0.0023962646,-0.02648103,0.18305035,0.013570791,0.01602285,-0.03432076,0.18693969,-0.07335442,0.10842938,-0.08154943,0.078952864,0.059657287,-0.0060820403,0.19384775,-0.05132275,-0.20198205,0.019858567,0.0799095,-0.103917085,0.11688654,0.05533004,-0.023194576,0.02083768,0.072077475,-0.1926263,0.1777532,-0.21042617,0.24373534,0.0014166788,-0.09195437,0.0020739764,-0.1298872,0.060831428,-0.18969484,0.13408284
cell_0049,0.113386214,-0.13751267,-0.0774085,0.14475803,0.03373246,-0.15281257,-0.17655247,0.08800748,-0.15366928,0.08608266,0.17972511,-0.085962586,-0.093808025,0.038628127,0.21818145,0.2023433,0.19451652,-0.06432444,0.021823134,0.24763167,-0.009682881,0.2372077,-0.07479209,0.05312326,0.07666578,-0.10341086,-0.155254,-0.27010593,-0.011229168,-0.04609118,-0.030962199,0.07497864,0.041429657,0.07349822,-0.056183703,0.15862793,-0.07033332,0.06501854,-0.08933565,0.077654585,0.16987412,0.039570972,0.1668869,-0.012353188,-0.13420056,0.046486255,0.09667258,-0.074893594,0.16578227,0.025818644,0.08107055,0.025246263,0.1338498,-0.19243945,0.15559937,-0.18865712,0.16794944,0.06664224,-0.10292228,-0.019577783,-0.103334814,0.20622915,-0.112845495,0.07390046
cell_0050,0.06462259,-0.16121832,-0.0936265,0.1205737,0.08827243,-0.11167871,-0.12285309,0.11040182,-0.10593835,0.09102534,0.17263061,-0.077421725,-0.037122265,0.07234449,0.25515166,0.11289983,0.13972299,-0.02289857,-0.051600847,0.20490374,-0.05458807,0.18761279,-0.025875546,0.09603516,-0.034437347,-0.05680337,-0.042138156,-0.26242593,0.039998688,0.08135818,-0.0129305525,0.14908177,-0.051235728,0.0043156072,-0.010755018,0.14291562,-0.06704812,0.11431836,-0.16893502,0.1402451,0.13433151,0.053463455,0.121263236,-0.13497952,-0.13730283,-0.004096048,0.087682456,0.019709758,0.25058755,0.1053145,0.060593598,-0.037821084,0.019812476,-0.27360198,0.25396383,-0.23911114,0.14065559,0.10529064,-0.07159219,0.1292152,-0.055702113,0.14635597,-0.13030195,0.030873489
cell_0051,0.19231607,-0.06261574,-0.04984427,0.15597276,0.124086365,-0.13310513,-0.083286814,0.06284524,-0.12893163,-0.087203816,0.14448598,-0.006925388,-0.103536285,0.073962286,0.17492792,0.23203029,0.08744862,-0.0254142,0.04127224,0.16164026,-0.068902336,0.23991075,-0.104081914,0.16902171,0.05983391,-0.055797417,-0.14699315,-0.17064019,0.031102706,0.0102240825,0.11217844,0.15619688,0.11838961,0.0986097,-0.051745884,0.23474865,-0.15524313,0.008146975,-0.1142124,0.0013895883,0.037195314,0.086093746,0.22200686,-0.020662079,-0.18024173,0.11728241,0.09876611,-0.1454236,0.13661496,-0.037877798,0.10151278,-0.081711315,0.07833329,-0.15285212,0.17300335,-0.24998973,0.15887298,-0.073487505,-0.11334004,-0.046323184,-0.05592414,0.1837129,-0.042399194,0.10720746
cell_0052,0.18252093,-0.08141228,-0.077869125,0.15975437,0.14556709,-0.13290633,-0.16336842,0.06665441,-0.1741951,0.027936444,0.14617084,-0.036045436,-0.06175962,0.08614078,0.11111134,0.14589317,0.12669598,-0.060928546,-0.007686931,0.1997978,-0.09742392,0.19907415,-0.101048015,0.123971544,0.055279814,-0.05636495,-0.14424856,-0.22940072,-0.0073353434,-0.047256287,0.10039142,0.17488652,0.069805555,0.03942007,-0.09179884,0.20771581,-0.11303562,0.057220478,-0.1775408,0.048450314,0.062291566,0.10497194,0.17372578,-0.0634219,-0.17544778,0.025948916,0.11316695,-0.09418631,0.124708965,-0.014592869,0.11452037,-0.07349124,0.042016704,-0.20068048,0.17115818,-0.2602837,0.23560178,-0.009871729,-0.0729863,0.04820767,-0.14060923,0.13504812,-0.012179765,0.13357532
cell_0053,0.18812127,-0.14304323,-0.05386569,0.14044335,0.08314091,-0.049478054,-0.11937445,0.05184728,-0.12454473,0.022974217,0.171406,-0.048083946,-0.06573131,0.061335403,0.13903783,0.13059479,0.13264643,-0.033995003,0.06433991,0.15439747,-0.031449378,0.17470568,-0.08533607,0.13262352,0.06119153,-0.027251944,-0.14086843,-0.25744256,-0.04563333,-0.0694184,0.113682084,0.131664,0.08692195,0.022395296,-0.14917423,0.2144014,-0.1833114,0.0006098284,-0.1919321,-0.060801975,0.1263882,0.09772962,0.19940087,0.0105083175,-0.1918275,0.07271684,0.13485903,-0.104024045,0.11706079,0.049888108,0.11149134,-0.046209026,0.09764127,-0.21587995,0.1911376,-0.22346449,0.14278068,-0.079523966,-0.06524599,-0.039449047,-0.1537487,0.11993262,-0.041959375,0.19891332
cell_0054,0.14472747,-0.14445099,-0.08810776,0.1537267,-0.0010621159,-0.10876356,-0.14711137,0.13047904,-0.113814116,0.050513163,0.0886867,-0.13390458,-0.11334916,-0.14005798,0.25302312,0.073692895,0.04708009,-0.068679355,-0.09390839,0.22889425,-0.13881297,0.21123245,-0.030174306,0.06203489,0.116302565,-0.110261,-0.1031793,-0.23817809,0.03783636,0.06574506,-0.033318747,0.1263717,0.04863338,0.051354013,-0.0022701568,0.22598723,-0.12994662,0.12720278,-0.10203954,0.08829379,0.119797215,0.00835013,0.099514686,-0.17627937,-0.19050352,-0.05351165,0.12967344,0.051970538,0.0892273,0.008885416,-0.026240602,-0.039371133,0.08350638,-0.2372744,0.24701613,-0.21503375,0.14100344,0.12215476,-0.06821368,0.021123398,-0.06971968,0.07682339,-0.14441764,0.08150099
cell_0055,0.21357977,-0.11513832,-0.019566342,0.14639524,0.1545346,-0.13420407,-0.19107915,0.0032517333,-0.09799521,-0.044163615,0.13037798,-0.037594657,-0.18280672,0.013272096,0.15314136,0.19043513,0.11306208,0.008877994,0.00036551873,0.17528005,-0.065535225,0.19861805,-0.018943312,0.17220224,0.096454166,-0.09280057,-0.048005257,-0.23096225,-0.0072724107,-0.049980555,-0.016674276,0.18004033,0.052575886,0.035166405,-0.097190104,0.20327036,-0.14717525,0.056217358,-0.14271122,0.04763664,0.11106559,0.06522959,0.21920562,-0.101890974,-0.0846021,0.0605915,0.13880588,-0.1068373,0.1905357,0.030649591,0.09352088,-0.10525246,0.016233321,-0.1795024,0.22908321,-0.25104764,0.13563013,0.06291276,-0.09759346,0.058950845,-0.04397472,0.10845414,-0.10991141,0.08081512
cell_0056,0.22173391,-0.11912641,-0.07383747,0.111783355,0.029256523,-0.103010364,-0.14101255,0.062198043,-0.12697242,0.16171628,0.11970054,-0.10965924,-0.13230643,-0.035572905,0.24846916,0.13620026,0.1357956,-0.03449862,-0.03817708,0.19517785,-0.052768797,0.20013951,-0.080250606,0.0059647607,0.15539734,-0.09734026,-0.20561595,-0.26855323,0.08177224,0.038435943,0.004462962,0.13076258,0.035940073,-0.01548913,-0.017402867,0.22757451,-0.117467,0.10781534,-0.11461977,0.07228414,0.07261591,0.029263604,0.14354253,-0.13497327,-0.15738715,0.0016923482,0.069259584,-0.012943956,0.14068489,0.03453667,-0.032747157,-0.01782352,0.14105006,-0.22581595,0.23638833,-0.20143712,0.09026252,0.03422562,-0.07794571,-0.006057859,-0.13162568,0.080776095,-0.1503297,0.10142554
cell_0057,0.14760152,-0.121391796,-0.10775131,0.07631211,0.06925346,-0.14031409,-0.05862441,0.10374204,-0.17752531,0.07007935,0.17197457,-0.08802008,-0.16419813,0.039429806,0.20908767,0.0917759,0.09180249,-0.042281486,-0.021211483,0.24400392,-0.051697757,0.25453553,-0.086296,0.01032741,0.0942821,-0.12819213,-0.19945729,-0.24820553,0.010541807,-0.036681816,0.04584867,0.17355536,0.05368406,0.009181562,-0.018235268,0.12669353,-0.06406555,0.065330595,-0.1643932,0.113889426,0.06714637,0.01773678,0.14051884,-0.079719156,-0.20239899,0.006273983,0.054262817,-0.08702713,0.18996063,0.04937091,0.026428081,-0.052949056,0.10852405,-0.24551663,0.21473882,-0.23894575,0.11022329,0.034258448,-0.006760417,0.05033705,-0.126416,0.12360297,-0.14421274,0.109241225
cell_0058,0.1262114,-0.17560342,-0.15730228,0.17937177,0.04485734,-0.14763984,-0.072983906,0.11357598,-0.16689561,0.014417701,0.189512,-0.1372912,-0.12585764,0.06621901,0.21511218,0.1372485,0.055106122,-0.041499052,-0.05475569,0.21392374,0.036549952,0.208275,-0.094312,0.02863739,0.045391526,-0.120430104,-0.11577621,-0.27507085,0.00859541,0.06423988,-0.07299588,0.13306662,0.021025017,0.094989225,-0.101038456,0.112795964,-0.076544456,0.09418526,-0.12179961,0.11588568,0.11287934,-0.021174466,0.06878768,-0.15362461,-0.14642207,-0.057714034,0.051155683,0.048793547,0.21559946,-0.015041542,-0.009977108,0.035872605,0.08486276,-0.25285855,0.24874598,-0.19200115,0.1679517,0.07232904,-0.14825861,0.06609261,-0.057679363,0.077386476,-0.07446596,0.077441275
